Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Academic_Marks,Discipline_Index,Routine_Status,Instructor_Marks_75,Doctor_Marks_25,Total_Marks_100,Final_Risk_Level,y,Closest_Historical_Peer_ID
S3578,Maria,Smith,student2578@university.com,Male,18,CS,69.29,89.16,41.39,80.77,59.24,94.3,51.32,61.872,D,29.4,No,No,,Low,8,7.4,374.79,67.93361111111112,Optimal,51.5245,16.98340277777778,68.50790277777779,Medium Risk,1,S4820
S3579,Sara,Brown,student2579@university.com,Male,22,Business,66.98,87.9,55.08,89.82,84.75,69.5,94.17,80.629,B,25.7,No,No,PhD,High,6,8.4,426.14,72.6061111111111,Optimal,66.85900000000001,18.151527777777776,85.01052777777778,No Risk,2,S1568
S3580,Emma,Davis,student2580@university.com,Female,19,Business,81.72,46.07,47.28,68.58,98.23,29.4,61.99,58.9075,F,10.4,No,No,PhD,Low,6,7.3,304.27,60.48555555555556,Balanced,47.0875,15.12138888888889,62.208888888888886,Medium Risk,1,S1127
S3581,Omar,Brown,student2581@university.com,Female,23,Business,79.55,87.98,42.12,70.51,55.98,16.1,77.46,63.94449999999999,D,12.0,No,Yes,High School,Low,4,4.9,308.03,60.165277777777774,Balanced,53.4145,15.041319444444444,68.45581944444444,Medium Risk,1,S2815
S3582,Sara,Williams,student2582@university.com,Female,22,Engineering,64.68,47.22,56.54,65.88,69.96,85.0,55.75,59.071,F,7.1,Yes,No,Bachelor's,High,5,4.1,323.81,47.364444444444445,Balanced,44.93599999999999,11.841111111111111,56.777111111111104,High Risk,0,S5856
S3583,Emma,Smith,student2583@university.com,Male,21,Business,57.47,47.48,99.31,71.92,61.2,46.0,77.66,74.4555,C,21.9,Yes,No,,Low,9,5.0,304.26,49.28416666666666,Balanced,49.628,12.321041666666664,61.949041666666666,Medium Risk,1,S5059
S3584,Omar,Davis,student2584@university.com,Male,23,CS,68.43,96.87,56.21,80.52,61.08,65.3,51.95,65.619,D,12.9,No,Yes,Bachelor's,Medium,7,8.5,355.72,59.801944444444445,Balanced,51.5665,14.950486111111111,66.51698611111111,Medium Risk,1,S3566
S3585,Sara,Johnson,student2585@university.com,Male,22,Mathematics,70.76,89.16,79.82,74.65,55.95,56.5,88.44,79.4785,C,18.4,Yes,Yes,,Low,1,6.8,364.7,76.91222222222223,Optimal,59.5235,19.228055555555557,78.75155555555556,No Risk,2,S2876
S3586,Emma,Williams,student2586@university.com,Male,18,Engineering,81.43,73.14,47.1,91.9,82.48,10.7,97.77,74.64500000000001,C,24.2,Yes,Yes,,Medium,2,8.2,355.99,85.52416666666666,Optimal,62.87,21.381041666666665,84.25104166666667,No Risk,2,S1046
S3587,Sara,Brown,student2587@university.com,Male,24,CS,95.73,92.5,76.11,95.01,87.32,5.699999999999999,65.35,75.776,C,25.9,No,Yes,High School,Low,1,5.2,345.88,84.96027777777778,Optimal,56.74849999999999,21.240069444444444,77.98856944444444,No Risk,2,S3655
S3588,Sara,Davis,student2588@university.com,Male,18,Business,51.81,99.36,99.07,73.48,83.84,37.7,62.91,79.8355,C,13.1,No,Yes,High School,Low,9,7.5,357.29,47.48027777777778,Balanced,55.068,11.870069444444445,66.93806944444444,Medium Risk,1,S1126
S3589,Omar,Smith,student2589@university.com,Male,23,Business,62.18,76.64,57.51,61.99,96.23,36.2,72.4,68.325,D,10.9,Yes,Yes,Bachelor's,Low,10,7.7,343.46000000000004,46.01722222222222,Balanced,53.947500000000005,11.504305555555556,65.45180555555557,Medium Risk,1,S5546
S3590,Sara,Jones,student2590@university.com,Male,20,Mathematics,59.69,76.77,90.88,97.26,57.28,67.4,81.0,82.2225,B,26.2,No,No,PhD,High,1,8.0,379.71,83.97805555555556,Optimal,59.5025,20.99451388888889,80.49701388888889,No Risk,2,S3863
S3591,Sara,Johnson,student2591@university.com,Female,24,CS,75.11,85.27,99.85,86.75,65.99,63.2,59.45,78.3595,C,14.5,No,No,Master's,High,3,6.7,360.66,68.91638888888889,Optimal,53.397,17.229097222222222,70.62609722222223,Medium Risk,1,S1418
S3592,Omar,Brown,student2592@university.com,Male,19,Engineering,71.49,53.93,75.31,82.01,67.23,96.9,90.17,77.8375,C,25.5,No,Yes,Bachelor's,High,6,8.0,390.24000000000007,72.45583333333335,Optimal,59.00999999999999,18.113958333333336,77.12395833333332,No Risk,2,S5386
S3593,Maria,Williams,student2593@university.com,Male,23,CS,86.45,50.03,58.56,87.27,61.6,85.8,59.93,63.664,D,8.7,Yes,Yes,,High,6,8.7,344.63,64.14027777777778,Balanced,49.024,16.035069444444446,65.05906944444445,Medium Risk,1,S5648
S3594,Ali,Smith,student2594@university.com,Male,21,Business,62.12,85.57,80.41,53.8,57.11,49.7,50.27,64.285,D,27.8,Yes,Yes,Master's,Medium,9,8.8,296.45,65.91888888888889,Optimal,44.18249999999999,16.47972222222222,60.66222222222221,Medium Risk,1,S5384
S3595,Liam,Johnson,student2595@university.com,Male,19,Engineering,79.72,60.69,90.69,53.38,74.34,50.0,76.21,72.58,C,17.1,No,Yes,Master's,Low,9,4.6,314.62,49.73555555555556,Balanced,49.9075,12.43388888888889,62.341388888888886,Medium Risk,1,S3003
S3596,John,Smith,student2596@university.com,Female,22,Business,94.19,48.1,50.28,57.66,91.72,67.4,55.76,57.70399999999999,F,9.3,Yes,Yes,Master's,High,4,7.1,320.64,67.68638888888889,Optimal,45.134,16.92159722222222,62.05559722222222,Medium Risk,1,S5598
S3597,Ahmed,Davis,student2597@university.com,Male,24,Business,95.53,58.89,67.15,57.37,97.73,11.4,84.91,70.0425,C,18.4,Yes,No,Master's,Low,1,4.6,310.3,76.99361111111111,Optimal,53.255,19.248402777777777,72.50340277777778,Medium Risk,1,S1473
S3598,John,Jones,student2598@university.com,Female,21,CS,97.94,61.52,59.15,71.03,56.47,100.0,58.37,62.828,D,26.8,Yes,No,Master's,High,10,8.6,347.39,70.70722222222221,Optimal,48.040499999999994,17.676805555555553,65.71730555555555,Medium Risk,1,S4618
S3599,John,Williams,student2599@university.com,Female,21,Mathematics,88.66,97.91,57.0,57.87,91.16,51.900000000000006,90.87,76.589,C,14.7,No,Yes,Bachelor's,Medium,9,8.8,389.71,61.63722222222222,Balanced,62.339,15.409305555555555,77.74830555555556,No Risk,2,S1009
S3600,Emma,Smith,student2600@university.com,Female,18,Business,95.3,81.88,91.65,92.73,91.23,91.0,73.52,84.833,B,9.5,No,Yes,High School,Low,2,6.5,430.36,72.01944444444445,Optimal,61.92049999999999,18.00486111111111,79.9253611111111,No Risk,2,S3268
S3601,Ali,Brown,student2601@university.com,Male,22,CS,61.73,71.85,65.3,78.9,69.45,96.7,78.31,74.2105,C,19.4,No,Yes,High School,Medium,10,8.8,395.21,56.04361111111111,Balanced,57.88549999999999,14.010902777777778,71.89640277777777,Medium Risk,1,S1605
S3602,Emma,Davis,student2602@university.com,Male,18,Engineering,59.88,98.13,60.34,68.41,55.5,58.2,59.33,66.32499999999999,D,25.9,No,Yes,,High,10,7.8,339.57,58.22,Balanced,51.24,14.555,65.795,Medium Risk,1,S1014
S3603,Ali,Davis,student2603@university.com,Male,18,Mathematics,50.32,94.19,76.21,53.48,99.5,10.3,57.33,68.86699999999999,D,8.0,No,No,PhD,Low,4,7.5,314.79999999999995,56.74666666666666,Balanced,49.814499999999995,14.186666666666666,64.00116666666666,Medium Risk,1,S1104
S3604,Omar,Williams,student2604@university.com,Female,24,Business,85.34,70.72,53.16,79.55,82.78,57.3,81.56,71.44149999999999,C,6.0,No,Yes,Bachelor's,High,7,6.9,371.91,53.83500000000001,Balanced,58.1515,13.458750000000002,71.61025000000001,Medium Risk,1,S2647
S3605,Omar,Davis,student2605@university.com,Female,20,Business,96.87,94.34,53.79,55.83,99.11,59.8,62.77,67.705,D,6.4,No,No,Master's,High,2,6.0,371.85,68.43972222222223,Optimal,54.25750000000001,17.109930555555557,71.36743055555556,Medium Risk,1,S2633
S3606,Liam,Brown,student2606@university.com,Female,18,Engineering,59.35,64.26,71.22,87.16,74.18,78.89999999999999,69.3,72.67099999999999,C,10.8,No,No,High School,Medium,9,8.8,373.8,51.05972222222223,Balanced,54.866,12.764930555555557,67.63093055555555,Medium Risk,1,S4212
S3607,Ali,Smith,student2607@university.com,Female,19,CS,81.85,53.83,64.56,90.14,69.76,4.8,73.97,67.1425,D,5.2,Yes,No,,Medium,5,5.0,292.5,52.57361111111111,Balanced,51.0025,13.143402777777778,64.14590277777778,Medium Risk,1,S1410
S3608,Sara,Williams,student2608@university.com,Male,21,Business,87.32,53.96,57.7,77.2,62.36,46.6,61.48,61.109,D,15.7,No,No,Master's,Low,10,8.0,301.6,57.13555555555555,Balanced,46.684,14.283888888888887,60.967888888888886,Medium Risk,1,S5737
S3609,Maria,Davis,student2609@university.com,Male,24,Engineering,96.38,79.74,43.24,57.48,99.18,92.3,89.77,72.857,C,22.4,Yes,No,,High,9,5.8,418.47,61.65055555555556,Balanced,62.047,15.41263888888889,77.45963888888889,No Risk,2,S1875
S3610,Liam,Davis,student2610@university.com,Male,18,Business,82.34,70.06,71.25,89.34,62.66,99.1,96.97,82.0345,B,22.8,Yes,No,Master's,Low,9,7.8,418.13,64.02944444444445,Balanced,64.222,16.007361111111113,80.2293611111111,No Risk,2,S2478
S3611,Liam,Brown,student2611@university.com,Female,23,CS,98.51,79.54,89.0,65.39,51.19,19.1,71.59,71.5405,C,20.9,No,No,Master's,Low,8,4.8,286.81,60.93305555555556,Balanced,49.290499999999994,15.23326388888889,64.52376388888888,Medium Risk,1,S5339
S3612,Sara,Jones,student2612@university.com,Female,19,Mathematics,67.23,81.16,91.08,61.13,75.62,87.10000000000001,95.88,84.7945,B,12.4,Yes,No,High School,High,3,5.9,400.89,62.97416666666666,Balanced,62.0245,15.743541666666665,77.76804166666668,No Risk,2,S4828
S3613,Maria,Jones,student2613@university.com,Male,22,CS,67.5,41.34,54.13,73.53,68.85,14.6,94.13,66.61699999999999,D,23.4,No,No,High School,Medium,9,8.7,292.45,63.31944444444444,Balanced,53.08449999999999,15.82986111111111,68.9143611111111,Medium Risk,1,S2048
S3614,Emma,Davis,student2614@university.com,Male,21,CS,77.15,43.24,75.98,96.13,63.07,84.1,58.3,67.9025,D,19.4,No,No,Master's,Low,3,6.8,344.84,73.7875,Optimal,48.9075,18.446875,67.354375,Medium Risk,1,S3284
S3615,Maria,Smith,student2615@university.com,Female,24,CS,69.18,71.96,91.35,64.87,81.73,27.7,58.67,70.52099999999999,C,26.5,Yes,Yes,High School,Low,9,6.5,304.93,60.21166666666666,Balanced,47.683499999999995,15.052916666666665,62.736416666666656,Medium Risk,1,S3994
S3616,Emma,Williams,student2616@university.com,Male,23,Engineering,50.07,51.46,64.52,95.28,68.21,96.0,73.87,71.923,C,17.0,No,Yes,Bachelor's,Low,2,7.8,384.82,70.57305555555556,Optimal,55.793000000000006,17.64326388888889,73.4362638888889,Medium Risk,1,S5379
S3617,Omar,Davis,student2617@university.com,Male,24,Business,86.59,77.95,95.93,52.68,70.11,69.5,76.29,76.95000000000002,C,9.5,Yes,No,Master's,High,7,6.1,346.53000000000003,54.84194444444444,Balanced,52.9675,13.71048611111111,66.67798611111111,Medium Risk,1,S4206
S3618,John,Johnson,student2618@university.com,Female,24,Mathematics,87.59,73.13,94.18,54.18,51.15,39.900000000000006,67.06,69.86949999999999,D,20.9,Yes,Yes,High School,Low,2,6.5,285.42,79.59194444444444,Optimal,46.3245,19.89798611111111,66.22248611111111,Medium Risk,1,S5690
S3619,Omar,Williams,student2619@university.com,Female,23,Engineering,87.35,75.15,52.49,84.93,79.45,28.1,65.65,66.1795,D,8.8,Yes,Yes,,Medium,5,6.8,333.2800000000001,61.94861111111111,Balanced,53.057,15.487152777777778,68.54415277777778,Medium Risk,1,S5627
S3620,Omar,Jones,student2620@university.com,Female,22,CS,67.25,58.15,55.54,59.53,56.1,23.5,71.57,59.79299999999999,F,29.1,Yes,Yes,,Medium,2,8.9,268.85,88.00694444444444,Optimal,45.908,22.00173611111111,67.90973611111112,Medium Risk,1,S5229
S3621,John,Davis,student2621@university.com,Male,23,Mathematics,76.11,78.39,50.83,65.83,60.69,68.1,84.52,69.1705,D,22.6,No,Yes,,High,8,8.0,357.53,65.63861111111112,Optimal,56.462999999999994,16.40965277777778,72.87265277777777,Medium Risk,1,S1100
S3622,Maria,Brown,student2622@university.com,Female,19,CS,68.0,89.77,51.76,56.82,85.86,89.60000000000001,54.22,64.26050000000001,D,23.9,No,No,PhD,High,2,4.2,376.27,70.80555555555556,Optimal,51.3205,17.70138888888889,69.0218888888889,Medium Risk,1,S2092
S3623,Liam,Johnson,student2623@university.com,Male,24,CS,50.8,99.88,94.47,66.61,65.66,75.5,85.53,84.59100000000001,B,22.0,No,No,,High,9,7.9,393.18,55.75555555555555,Balanced,60.9735,13.938888888888888,74.91238888888888,Medium Risk,1,S1492
S3624,Maria,Davis,student2624@university.com,Male,22,CS,78.12,90.31,95.87,64.02,58.16,83.5,96.31,86.001,B,7.4,No,No,,High,2,6.5,392.3,65.97444444444444,Optimal,62.0335,16.49361111111111,78.52711111111111,No Risk,2,S2719
S3625,Emma,Smith,student2625@university.com,Female,24,Mathematics,56.19,73.45,43.11,86.82,78.87,78.1,88.18,73.064,C,16.6,Yes,Yes,Bachelor's,Medium,4,5.2,405.42,58.99194444444444,Balanced,62.2865,14.74798611111111,77.03448611111111,No Risk,2,S4578
S3626,Sara,Johnson,student2626@university.com,Male,23,Business,54.0,51.61,75.62,85.1,60.75,97.9,59.58,68.2555,D,21.3,Yes,Yes,Bachelor's,High,7,8.3,354.94,62.63888888888889,Balanced,49.3505,15.659722222222223,65.01022222222223,Medium Risk,1,S1464
S3627,Emma,Davis,student2627@university.com,Female,22,CS,87.77,80.89,73.85,97.75,63.55,75.8,54.37,71.7145,C,10.7,Yes,Yes,PhD,Low,9,5.4,372.36,48.636944444444445,Balanced,53.251999999999995,12.159236111111111,65.41123611111111,Medium Risk,1,S5147
S3628,Sara,Smith,student2628@university.com,Female,22,Business,50.48,96.26,63.43,86.22,81.07,21.0,74.52,74.74249999999999,C,22.0,No,No,Bachelor's,Medium,3,5.6,359.07,65.95333333333333,Optimal,58.88499999999999,16.488333333333333,75.37333333333332,No Risk,2,S3152
S3629,Omar,Johnson,student2629@university.com,Male,18,Mathematics,97.95,52.71,77.9,84.74,86.99,79.2,97.82,82.0975,B,25.5,No,No,High School,High,2,4.3,401.46,79.90416666666665,Optimal,62.622499999999995,19.976041666666664,82.59854166666666,No Risk,2,S3093
S3630,John,Smith,student2630@university.com,Male,18,Mathematics,75.76,55.36,96.84,84.71,86.98,32.2,90.95,82.8135,B,11.9,Yes,Yes,,High,6,8.9,350.2,64.69,Balanced,58.6035,16.1725,74.776,Medium Risk,1,S4660
S3631,Omar,Smith,student2631@university.com,Female,18,CS,99.15,48.94,50.22,94.15,74.11,99.6,78.14,69.85150000000002,D,10.0,No,No,High School,Low,1,8.0,394.94,80.34305555555557,Optimal,57.2965,20.08576388888889,77.3822638888889,No Risk,2,S3000
S3632,Ali,Johnson,student2632@university.com,Female,23,Business,52.9,84.2,47.22,64.81,72.71,37.7,57.15,60.4575,D,27.1,No,No,PhD,Medium,5,4.7,316.56999999999994,62.75277777777778,Balanced,48.6525,15.688194444444445,64.34069444444445,Medium Risk,1,S3825
S3633,Maria,Johnson,student2633@university.com,Female,21,Business,79.18,64.39,42.0,65.0,89.38,29.3,85.69,66.0185,D,5.1,Yes,Yes,High School,Medium,8,6.4,333.76,47.37833333333334,Balanced,55.518499999999996,11.844583333333334,67.36308333333334,Medium Risk,1,S1671
S3634,Sara,Smith,student2634@university.com,Female,19,CS,67.47,43.76,61.83,87.06,59.65,23.9,90.65,69.4355,D,11.4,No,Yes,High School,Low,3,5.7,305.02,61.64527777777778,Balanced,53.977999999999994,15.411319444444445,69.38931944444444,Medium Risk,1,S3865
S3635,Emma,Jones,student2635@university.com,Female,23,Engineering,92.17,92.5,60.26,61.44,57.61,65.9,96.75,76.237,C,15.2,Yes,No,High School,Low,5,4.2,374.2000000000001,61.26472222222221,Balanced,61.172,15.316180555555553,76.48818055555554,No Risk,2,S2950
S3636,John,Johnson,student2636@university.com,Female,24,Engineering,68.06,73.46,65.85,95.6,83.23,10.9,80.61,74.8725,C,21.8,No,Yes,Bachelor's,High,9,8.6,343.8,61.848333333333336,Balanced,58.41,15.462083333333334,73.87208333333334,Medium Risk,1,S5948
S3637,Sara,Davis,student2637@university.com,Male,18,Mathematics,63.02,59.87,70.2,76.74,70.48,95.4,75.72,72.5755,C,29.9,Yes,No,,Low,1,8.2,378.21,88.44944444444444,Optimal,55.025499999999994,22.11236111111111,77.1378611111111,No Risk,2,S4092
S3638,Emma,Williams,student2638@university.com,Male,22,Mathematics,92.88,60.64,85.47,65.01,85.5,29.4,80.96,74.523,C,14.3,No,No,High School,Low,9,8.9,321.51,62.63666666666667,Balanced,53.155499999999996,15.659166666666668,68.81466666666667,Medium Risk,1,S2960
S3639,Maria,Brown,student2639@university.com,Male,23,Engineering,68.73,57.42,63.53,88.8,62.83,29.5,97.16,74.72149999999999,C,28.7,No,No,Master's,Low,1,5.2,335.71000000000004,80.5436111111111,Optimal,58.839,20.135902777777776,78.97490277777777,No Risk,2,S2672
S3640,Omar,Smith,student2640@university.com,Male,22,Engineering,50.84,67.33,59.84,65.62,66.24,4.6000000000000005,81.41,66.1795,D,14.2,Yes,Yes,,Medium,4,7.5,285.2,62.04333333333334,Balanced,51.2195,15.510833333333334,66.73033333333333,Medium Risk,1,S3645
S3641,Maria,Smith,student2641@university.com,Female,24,Engineering,69.51,60.22,89.61,98.16,94.83,24.6,62.88,75.73649999999999,C,22.4,Yes,Yes,,Medium,1,4.6,340.69,73.82194444444444,Optimal,53.33399999999999,18.45548611111111,71.7894861111111,Medium Risk,1,S4863
S3642,Ahmed,Brown,student2642@university.com,Male,22,CS,82.73,72.88,90.99,99.15,71.08,41.900000000000006,81.81,82.298,B,9.1,No,Yes,Master's,Low,8,6.2,366.82,51.04361111111111,Balanced,59.55049999999999,12.760902777777778,72.31140277777777,Medium Risk,1,S2710
S3643,Ali,Jones,student2643@university.com,Male,22,CS,62.72,86.41,53.97,83.34,79.55,37.0,93.99,76.957,C,16.5,No,No,PhD,Low,7,8.2,380.29,60.54111111111111,Balanced,63.4645,15.135277777777777,78.59977777777777,No Risk,2,S2506
S3644,Ahmed,Brown,student2644@university.com,Female,20,CS,71.6,80.47,58.88,55.68,55.33,27.3,78.35,65.5455,D,26.8,Yes,Yes,PhD,Medium,3,4.0,297.13,70.78888888888889,Optimal,50.825500000000005,17.697222222222223,68.52272222222223,Medium Risk,1,S5897
S3645,John,Johnson,student2645@university.com,Male,21,CS,52.84,57.67,89.51,63.16,58.94,4.1,75.13,69.13999999999999,D,13.0,No,Yes,,Low,5,6.4,259.0,55.71,Balanced,46.76249999999999,13.9275,60.68999999999999,Medium Risk,1,S1957
S3646,Sara,Brown,student2646@university.com,Female,19,CS,79.4,71.72,44.76,75.77,51.79,30.1,86.67,65.9985,D,7.6,No,Yes,Bachelor's,Low,2,6.2,316.05,65.62777777777777,Optimal,54.8085,16.40694444444444,71.21544444444444,Medium Risk,1,S3972
S3647,John,Smith,student2647@university.com,Female,19,CS,87.81,90.41,59.55,92.57,71.22,77.8,83.05,78.2615,C,18.1,Yes,No,PhD,Medium,10,7.5,415.05,57.86916666666667,Balanced,63.373999999999995,14.467291666666668,77.84129166666666,No Risk,2,S2653
S3648,Omar,Brown,student2648@university.com,Female,18,Mathematics,70.67,44.09,66.9,59.24,99.45,43.9,52.83,60.2135,D,16.0,Yes,No,PhD,Low,5,5.2,299.51000000000005,59.33416666666666,Balanced,43.488499999999995,14.833541666666665,58.322041666666664,High Risk,0,S4570
S3649,Emma,Williams,student2649@university.com,Female,20,Business,71.01,44.7,51.22,55.22,93.69,29.1,86.27,64.49799999999999,D,10.7,No,Yes,High School,Low,5,4.9,308.98,54.16916666666667,Balanced,51.693,13.542291666666667,65.23529166666667,Medium Risk,1,S1397
S3650,Maria,Davis,student2650@university.com,Female,23,Mathematics,54.41,73.37,50.79,53.72,81.65,30.5,70.38,62.565,D,27.6,Yes,Yes,High School,Medium,9,7.3,309.62,59.65805555555556,Balanced,49.86749999999999,14.91451388888889,64.78201388888888,Medium Risk,1,S1137
S3651,Ahmed,Johnson,student2651@university.com,Male,23,Business,60.1,78.35,65.49,75.35,93.05,55.4,97.04,80.61449999999999,B,20.0,Yes,No,PhD,High,5,7.2,399.19,65.58055555555555,Optimal,64.242,16.395138888888887,80.6371388888889,No Risk,2,S3862
S3652,Liam,Brown,student2652@university.com,Male,19,Mathematics,57.73,52.68,85.27,94.24,79.71,30.2,98.54,82.3985,B,13.7,Yes,Yes,Bachelor's,Low,2,7.8,355.37,69.73805555555555,Optimal,61.081,17.434513888888887,78.51551388888889,No Risk,2,S5726
S3653,Ahmed,Smith,student2653@university.com,Male,21,Mathematics,74.08,84.71,90.41,52.12,68.44,63.1,72.44,74.858,C,29.9,No,No,High School,Low,3,5.2,340.81,77.32555555555555,Optimal,52.2555,19.33138888888889,71.5868888888889,Medium Risk,1,S4577
S3654,Omar,Davis,student2654@university.com,Female,22,CS,76.46,78.78,98.75,60.62,58.68,98.9,98.44,85.9425,B,8.4,No,No,Bachelor's,Low,6,4.1,395.42,48.615,Balanced,61.254999999999995,12.15375,73.40875,Medium Risk,1,S4807
S3655,Ahmed,Johnson,student2655@university.com,Male,24,CS,97.45,95.4,44.44,84.66,82.65,4.1,65.54,66.251,D,26.2,No,Yes,,High,1,8.4,332.3500000000001,94.52916666666664,Optimal,55.141000000000005,23.63229166666666,78.77329166666667,No Risk,2,S3587
S3656,Omar,Smith,student2656@university.com,Male,18,Business,53.66,50.14,53.0,91.29,59.65,16.9,84.13,66.5135,D,10.8,Yes,Yes,Bachelor's,Medium,6,5.0,302.11,47.41499999999999,Balanced,53.26349999999999,11.853749999999998,65.11724999999998,Medium Risk,1,S3213
S3657,Liam,Jones,student2657@university.com,Male,21,Business,79.99,85.08,85.4,90.37,70.87,17.9,53.75,71.77450000000002,C,11.0,Yes,Yes,High School,Medium,5,6.1,317.97,59.9975,Balanced,50.4245,14.999375,65.42387500000001,Medium Risk,1,S5837
S3658,John,Williams,student2658@university.com,Male,19,CS,76.32,45.02,72.44,89.25,91.29,44.7,57.25,66.7895,D,17.5,Yes,No,Master's,Medium,2,6.3,327.51,73.38555555555556,Optimal,48.679500000000004,18.34638888888889,67.02588888888889,Medium Risk,1,S4478
S3659,Maria,Jones,student2659@university.com,Female,20,Mathematics,75.81,73.92,59.66,56.49,56.46,4.1,93.23,68.29650000000001,D,21.5,No,No,Bachelor's,Medium,2,4.9,284.2,72.7025,Optimal,53.3815,18.175625,71.557125,Medium Risk,1,S2866
S3660,Sara,Williams,student2660@university.com,Male,18,Business,93.66,73.11,52.34,69.86,56.45,47.8,94.69,70.97250000000001,C,22.3,Yes,Yes,PhD,Low,2,6.6,341.91,82.55388888888889,Optimal,57.8875,20.638472222222223,78.52597222222222,No Risk,2,S2085
S3661,Emma,Brown,student2661@university.com,Female,19,Engineering,60.28,63.3,56.83,99.24,61.22,92.9,76.63,72.3445,C,5.6,Yes,No,Bachelor's,High,3,8.6,393.29,63.06999999999999,Balanced,58.137,15.767499999999998,73.9045,Medium Risk,1,S2096
S3662,Sara,Johnson,student2662@university.com,Female,23,Engineering,52.04,90.67,65.76,99.44,77.6,1.2,66.99,72.87349999999999,C,12.2,Yes,Yes,Bachelor's,High,10,5.4,335.90000000000003,38.17666666666667,Concerning,56.433499999999995,9.544166666666667,65.97766666666666,Medium Risk,1,S1262
S3663,John,Brown,student2663@university.com,Male,18,Engineering,83.61,40.26,50.63,80.12,62.59,36.5,72.55,60.563500000000005,D,21.5,No,No,Bachelor's,Medium,2,6.6,292.02,79.37472222222222,Optimal,47.906,19.843680555555554,67.74968055555556,Medium Risk,1,S3452
S3664,Emma,Williams,student2664@university.com,Female,19,Business,67.26,71.21,97.85,85.46,75.16,76.10000000000001,93.48,87.32799999999999,B,27.2,Yes,Yes,PhD,Medium,3,5.5,401.41,74.20388888888888,Optimal,62.8655,18.55097222222222,81.41647222222221,No Risk,2,S5853
S3665,Ahmed,Williams,student2665@university.com,Female,23,CS,50.88,53.03,46.46,97.56,65.1,15.4,60.55,59.6485,F,21.7,No,Yes,Bachelor's,Low,9,8.9,291.64,58.303333333333335,Balanced,48.033500000000004,14.575833333333334,62.60933333333334,Medium Risk,1,S5444
S3666,Liam,Williams,student2666@university.com,Female,24,CS,62.57,84.61,99.13,72.5,75.31,7.800000000000001,64.74,75.692,C,11.6,No,No,Master's,Medium,3,5.1,304.96000000000004,58.92027777777778,Balanced,50.909499999999994,14.730069444444444,65.63956944444443,Medium Risk,1,S1738
S3667,Liam,Davis,student2667@university.com,Female,23,CS,65.47,42.58,90.51,56.84,63.88,63.1,89.27,73.86449999999999,C,17.7,Yes,Yes,PhD,Medium,7,4.5,315.67,51.950833333333335,Balanced,51.237,12.987708333333334,64.22470833333334,Medium Risk,1,S2268
S3668,Ali,Smith,student2668@university.com,Female,22,Business,80.84,89.89,65.39,83.45,99.0,1.0,96.76,81.3265,B,21.2,No,Yes,Master's,Medium,3,4.7,370.1,70.37666666666667,Optimal,64.97899999999998,17.594166666666666,82.57316666666665,No Risk,2,S5261
S3669,John,Johnson,student2669@university.com,Female,20,Business,58.63,90.29,84.39,98.01,74.64,80.19999999999999,54.65,77.2115,C,8.4,No,Yes,Master's,Medium,6,5.8,397.79,48.87972222222223,Balanced,56.11399999999999,12.219930555555557,68.33393055555555,Medium Risk,1,S3154
S3670,John,Brown,student2670@university.com,Female,22,Engineering,70.65,89.97,80.29,84.86,87.18,6.7,90.19,82.407,B,18.6,No,Yes,Master's,High,9,6.8,358.9,54.829166666666666,Balanced,62.334500000000006,13.707291666666666,76.04179166666667,No Risk,2,S1759
S3671,Maria,Brown,student2671@university.com,Male,19,Business,74.12,49.15,52.8,90.17,85.03,52.400000000000006,82.25,69.896,D,16.8,No,No,PhD,Medium,6,7.3,359.0,63.918888888888894,Balanced,56.696,15.979722222222223,72.67572222222222,Medium Risk,1,S1838
S3672,Sara,Jones,student2672@university.com,Male,24,Engineering,72.96,77.82,60.34,71.14,74.53,74.0,61.54,67.04400000000001,D,13.4,No,Yes,High School,Medium,4,6.8,359.03000000000003,64.96222222222222,Balanced,51.959,16.240555555555556,68.19955555555556,Medium Risk,1,S2396
S3673,John,Williams,student2673@university.com,Female,21,Engineering,98.7,40.86,70.79,54.82,61.94,24.2,87.79,65.79050000000001,D,20.6,No,No,PhD,Low,5,8.5,269.61,79.34166666666667,Optimal,48.093,19.835416666666667,67.92841666666666,Medium Risk,1,S5076
S3674,John,Williams,student2674@university.com,Female,24,CS,52.28,90.88,78.27,58.44,75.54,10.4,86.4,75.9595,C,20.9,No,Yes,Bachelor's,Medium,8,5.8,321.66,52.153333333333336,Balanced,56.392,13.038333333333334,69.43033333333334,Medium Risk,1,S5656
S3675,Ahmed,Williams,student2675@university.com,Male,24,Business,97.55,83.38,72.57,99.13,84.05,17.6,57.1,71.934,C,29.3,Yes,Yes,Master's,Medium,8,7.6,341.26000000000005,75.47083333333333,Optimal,53.7915,18.867708333333333,72.65920833333334,Medium Risk,1,S3848
